dataset,country_code,country,series,sector_code,unit,theme,period,value
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2013-10,0.12122837814441123
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2013-11,0.01030374474884077
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2013-12,-0.0860110851111262
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-01,-0.21212000469953418
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-02,-0.15758407181328815
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-03,-0.09534271893614221
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-04,-0.017133523936341266
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-05,-0.7315308455774994
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-06,-0.6492851543576261
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-07,-0.5050672207070339
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-08,-0.47326047112602465
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-09,-0.4971961103431344
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-10,-0.4039319125736962
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-11,-0.3699482840069046
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2014-12,-0.2825161825587008
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-01,-0.16094127258244884
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-02,-0.20778253582188766
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-03,-0.02050461595313191
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-04,0.02592281976474542
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-05,0.9812474155485695
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-06,1.2311881512093281
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-07,1.311036781299868
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-08,1.4174853214811822
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-09,1.5740271730033228
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-10,1.7707397739351372
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-11,1.9345119342658368
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2015-12,1.8601554790727448
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-01,1.8756322140285109
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-02,2.205726828408694
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-03,2.168789405003335
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-04,2.177973352689344
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-05,2.089403680887414
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-06,1.8627329150083138
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-07,1.914469411526687
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-08,1.9713399248764807
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-09,2.041202983327439
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-10,1.899479061641074
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-11,2.0956930963707654
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2016-12,2.2553178502613402
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-01,2.382622682709945
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-02,2.4150052413182577
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-03,2.5294522257684138
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-04,2.609321318731861
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-05,2.6975728164948976
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-06,2.928990711030144
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-07,2.8175703865007007
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-08,3.0273069980921274
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-09,3.0280813781631943
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-10,3.0825497146192316
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-11,3.059649403731224
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2017-12,3.1775063280087057
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-01,3.0654289251041966
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-02,2.8855650051189174
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-03,2.9709511747875395
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-04,2.9690014289748268
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-05,3.0390190655878557
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-06,2.9576129935999784
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-07,3.282461086288313
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-08,3.1413851843001828
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-09,3.0904682000961525
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-10,3.184661041575887
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-11,3.1659566329092836
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2018-12,3.0036855919225003
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-01,3.1849187010455804
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-02,3.192380724501276
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-03,3.1275421084873134
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-04,3.1555440138324453
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-05,3.099669163228347
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-06,3.1796283329801334
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-07,3.193167424938337
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-08,3.235511094045873
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-09,3.2306579603497143
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-10,3.280174616362186
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-11,3.276469229427681
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2019-12,3.505876594766688
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-01,3.6860129978596667
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-02,3.828778818607792
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-03,3.3805837774664393
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-04,2.990641425611118
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-05,3.2336878656949564
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-06,3.2547897965765404
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-07,3.322309105860022
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-08,3.2951510124917593
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-09,3.5427636204938384
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-10,3.6172229250339027
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-11,3.6119862556765803
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2020-12,3.529869329709112
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-01,3.2837761287744405
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-02,3.2526092090796377
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-03,3.7832254874832882
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-04,4.305175622400892
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-05,4.338715381970282
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-06,4.459632632823518
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-07,4.47252077230047
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-08,4.4654319779432905
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-09,4.293010665289354
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-10,4.246601145036966
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-11,4.370506070326319
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2021-12,4.2743022820832755
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-01,4.425709131446598
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-02,4.389759546137628
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-03,4.431900597050142
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-04,4.32878198564659
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-05,4.4611641010805725
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-06,4.5517811017455
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-07,4.456415362573685
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-08,4.436609900429467
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-09,4.359195271236782
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-10,4.1734394651165685
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-11,3.9486014275992076
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2022-12,3.7716831931819073
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-01,3.4099345483220356
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-02,3.2046298840104237
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-03,2.864640645796901
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-04,2.563122682633767
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-05,1.5478494164616885
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-06,1.0927967511277226
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-07,0.7167802177495464
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-08,0.46992429214953724
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-09,0.2389422495070459
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-10,0.25348778817759765
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-11,0.2422751752643615
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2023-12,0.10597161158345525
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-01,-0.15470865605806683
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-02,-0.16473603366227163
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-03,-0.18289023229153267
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-04,-0.15362526165202395
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-05,0.3041644591159409
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-06,0.28203965518145413
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-07,0.39318009555002753
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-08,0.4821006331672262
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-09,0.5862586367997524
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-10,0.44653585407496976
BSI,U2,Euro area,Household loans — growth rate,HH_growth,PCT,"Money, credit & banking",2024-11,0.4905907138783361
